0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
